row_id,query_company,query_city,query_state,match_rank,match_name,match_city,match_state,match_row_id,score,tier,match_type,string_score,semantic_score,location_score
7920373,ONE VISION TALMA GROUP | Cancun | Jan 2026,,,3,One Vision,Ormond Beach,FL,1931405,0.6795,Low,Hybrid (semantic-led),0.5100,3.1046,0.0000
7920373,ONE VISION TALMA GROUP | Cancun | Jan 2026,,,4,One Vision,Daytona Beach,FL,4142300,0.6793,Low,Hybrid (semantic-led),0.5100,3.1046,0.0000
7920373,ONE VISION TALMA GROUP | Cancun | Jan 2026,,,5,One Vision,Scotch Plains,NJ,626109,0.6790,Low,Hybrid (semantic-led),0.5100,3.1046,0.0000
7920377,Solicitud grupo Loft // Conrad,,,1,Wolf Experience - Grupo Conrad NY,Washington,DC,7800674,0.6507,Low,Hybrid (semantic-led),0.5500,3.2276,0.0000
7920377,Solicitud grupo Loft // Conrad,,,2,Solicitud Cotizacion Grupo,,,2305584,0.6263,Low,Hybrid (semantic-led),0.4583,3.4080,0.0000
7920377,Solicitud grupo Loft // Conrad,,,3,Grupo Sol Real,Panama City,Panama,7397758,0.5324,Low,Hybrid (semantic-led),0.1932,3.9941,0.0000
7920377,Solicitud grupo Loft // Conrad,,,4,Conrad,,,528058,0.5228,Low,Hybrid (semantic-led),0.0944,4.9611,0.0000
7920377,Solicitud grupo Loft // Conrad,,,5,Conrad,Fort Belvoir,VA,3792755,0.5228,Low,Hybrid (semantic-led),0.0944,4.9611,0.0000
7920422,ACIU North America 2025 National Convention,Saint Cloud,FL,1,Universal North America,Sarasota,FL,2973915,0.5310,Low,Hybrid (semantic-led),0.4060,3.8121,0.4000
7920422,ACIU North America 2025 National Convention,Saint Cloud,FL,2,Perspective North America,Orlando,FL,3288304,0.5308,Low,Hybrid (semantic-led),0.4060,3.6109,0.4000
7920422,ACIU North America 2025 National Convention,Saint Cloud,FL,3,OcT North America,Boca Raton,FL,2346092,0.5305,Low,Hybrid (semantic-led),0.4060,3.4843,0.4000
7920422,ACIU North America 2025 National Convention,Saint Cloud,FL,4,Access North America,Orlando,FL,464922,0.5303,Low,Hybrid (semantic-led),0.4060,3.4789,0.4000
7920422,ACIU North America 2025 National Convention,Saint Cloud,FL,5,Destination North America Inc,Miami,FL,3986768,0.5300,Low,Hybrid (semantic-led),0.4060,3.5629,0.4000
7920475,American Ramallah Club of DC,South Riding,VA,1,American Ramallah Club NY,Vienna,VA,4685971,0.5310,Low,Hybrid (semantic-led),0.8438,5.0172,0.4000
7920475,American Ramallah Club of DC,South Riding,VA,2,Metropolitan Club,Williamsburg,VA,2606893,0.5308,Low,Hybrid (semantic-led),0.4062,2.8367,0.4000
7920475,American Ramallah Club of DC,South Riding,VA,3,DC Black Tie Club International,Falls Church,VA,4265112,0.5305,Low,Hybrid,0.6761,2.7736,0.4000
7920475,American Ramallah Club of DC,South Riding,VA,4,BLACK TIE CLUB WASHINGTON DC CHAPTER,Alexandria,VA,4563298,0.5303,Low,Hybrid,0.6198,2.6334,0.4000
7920475,American Ramallah Club of DC,South Riding,VA,5,DC Ad Club,Alexandria,VA,3304183,0.5300,Low,Hybrid,0.6761,3.0456,0.4000
7920486,Texas District of the LWML,Austin,TX,1,TEXAS DISTRICT LCMS,Austin,TX,2524371,0.9262,Good,Hybrid,0.8097,3.3938,1.0000
7920486,Texas District of the LWML,Austin,TX,2,TDL,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920486,Texas District of the LWML,Austin,TX,3,TEXAS ASSOCIATION LOCAL,Austin,TX,4963205,0.7315,Medium,Hybrid (semantic-led),0.5278,3.8675,1.0000
7920486,Texas District of the LWML,Austin,TX,4,Texas Housing Association,Austin,TX,319459,0.7159,Medium,Hybrid (semantic-led),0.5278,3.5756,1.0000
7920486,Texas District of the LWML,Austin,TX,5,TEXAS ASSOCIATION OF COMMUNITY,Austin,TX,1354123,0.7157,Medium,Hybrid (semantic-led),0.5278,3.3696,1.0000
7920487,United Videogame Workers-CWA,DECATUR,GA,1,CWA Staff Union,Decatur,GA,2886421,0.6537,Low,Hybrid (semantic-led),0.4432,3.2353,1.0000
7920487,United Videogame Workers-CWA,DECATUR,GA,2,Communications Workers of America (CWA),Atlanta,GA,2561528,0.5300,Low,Hybrid (semantic-led),0.4875,2.8273,0.4000
7920487,United Videogame Workers-CWA,DECATUR,GA,3,Video Gamers United,Washington,DC,3139859,0.5200,Low,Hybrid (semantic-led),0.4432,3.3785,0.0000
7920487,United Videogame Workers-CWA,DECATUR,GA,4,Video Gamers United,Odenton,MD,3299847,0.5200,Low,Hybrid (semantic-led),0.4432,3.3785,0.0000
7920487,United Videogame Workers-CWA,DECATUR,GA,5,CWA COMM.  WORKERS OF AM,SAN DIEGO,CA,3113467,0.5200,Low,Hybrid,0.7438,2.8285,0.0000
7920490,Under Armour Championship,Jaipur,Rajasthan,1,UAC,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7920490,Under Armour Championship,Jaipur,Rajasthan,2,Under Armour All American Football,Chicago,IL,3545515,0.5200,Low,Hybrid (semantic-led),0.6748,4.8645,0.0000
7920490,Under Armour Championship,Jaipur,Rajasthan,3,Armour Baseball,Los Angeles,CA,3857730,0.5200,Low,Hybrid (semantic-led),0.4798,5.2595,0.0000
7920490,Under Armour Championship,Jaipur,Rajasthan,4,Baltimore Armour,Ellicott City,MD,4964632,0.5200,Low,Hybrid (semantic-led),0.4798,5.4953,0.0000
7920490,Under Armour Championship,Jaipur,Rajasthan,5,Under Armour West Team,San Francisco,CA,2165540,0.5200,Low,Hybrid (semantic-led),0.7361,5.3767,0.0000
7920494,DFWAN - 2024/25 Solicitation (Maria Montes),Philadelphia,PA,1,2026 AAOS Affiliates,Philadelphia,PA,7921739,0.5127,Low,Hybrid (semantic-led),0.1352,2.7109,1.0000
7920494,DFWAN - 2024/25 Solicitation (Maria Montes),Philadelphia,PA,2,2024 AAMC Affiliates,Philadelphia,PA,7674744,0.4986,Low,Hybrid (semantic-led),0.1352,2.7154,1.0000
7920494,DFWAN - 2024/25 Solicitation (Maria Montes),Philadelphia,PA,3,Dyax,Philadelphia,PA,1822278,0.4970,Low,Hybrid (semantic-led),0.0200,2.7379,1.0000
7920494,DFWAN - 2024/25 Solicitation (Maria Montes),Philadelphia,PA,4,LM Mariage,Mars,PA,6840802,0.4185,Low,Hybrid (semantic-led),0.0950,3.0690,0.4000
7920494,DFWAN - 2024/25 Solicitation (Maria Montes),Philadelphia,PA,5,SC Del Sol,Washington Crossing,PA,4688075,0.3991,Low,Hybrid (semantic-led),0.0735,2.7908,0.4000
7920496,Southwest Power Pool Board Retreat,Little Rock,AR,1,Southwest Power Pool,Little Rock,AR,306205,0.8594,Good,Hybrid (semantic-led),0.6750,6.0372,1.0000
7920496,Southwest Power Pool Board Retreat,Little Rock,AR,2,Southwest Power Pool CBASC,Little Rock,AR,2294438,0.8240,Medium,Hybrid (semantic-led),0.7118,4.6315,1.0000
7920496,Southwest Power Pool Board Retreat,Little Rock,AR,3,Southwest Power Pool TWG,Little Rock,AR,2119301,0.8002,Medium,Hybrid (semantic-led),0.7118,4.3635,1.0000
7920496,Southwest Power Pool Board Retreat,Little Rock,AR,4,South West Power Pool,Little Rock,AR,683254,0.7394,Medium,Hybrid (semantic-led),0.5100,4.7843,1.0000
7920496,Southwest Power Pool Board Retreat,Little Rock,AR,5,SW Power Pool,Little Rock,AR,1148719,0.7115,Medium,Hybrid (semantic-led),0.4675,4.7526,1.0000
7920497,Special Event for Suraj Pullapantula,Westbrook,ME,1,Special Event for Adrian Ruiz,Los Alamitos,CA,6796053,0.5200,Low,Hybrid (semantic-led),0.6525,2.8238,0.0000
7920497,Special Event for Suraj Pullapantula,Westbrook,ME,2,Special Occasions Event Planning,West Hollywood,CA,3681075,0.4942,Low,Hybrid (semantic-led),0.4500,3.0112,0.0000
7920497,Special Event for Suraj Pullapantula,Westbrook,ME,3,Special Occasions Event Planning,Agoura Hills,CA,4702950,0.4884,Low,Hybrid (semantic-led),0.4500,3.0112,0.0000
7920497,Special Event for Suraj Pullapantula,Westbrook,ME,4,Special Occasions Event Planning,Beverly Hills,CA,6327931,0.4884,Low,Hybrid (semantic-led),0.4500,3.0112,0.0000
7920497,Special Event for Suraj Pullapantula,Westbrook,ME,5,Special Occasions Event Planning,,,3028338,0.4884,Low,Hybrid (semantic-led),0.4500,3.0112,0.0000
7920498,Point Lisas Nitrogen Limited BOD Meeting,Couva,,1,Point Lisas Nitrogen Limited,Point Lisas,,280824,0.6539,Low,Hybrid (semantic-led),0.7031,5.1873,0.0000
7920498,Point Lisas Nitrogen Limited BOD Meeting,Couva,,2,Points Lisas Nitrogen Limited,"Point Lisas, Couva",Trinidad,5110768,0.6525,Low,Hybrid (semantic-led),0.4813,5.0568,0.4700
7920498,Point Lisas Nitrogen Limited BOD Meeting,Couva,,3,Points Lisas Nitrogen Limited,Point Lisas,,2600535,0.5585,Low,Hybrid (semantic-led),0.4813,5.0568,0.0000
7920498,Point Lisas Nitrogen Limited BOD Meeting,Couva,,4,Nitrogen Turning Point Tour,Berkeley,CA,7214252,0.4337,Low,Hybrid (semantic-led),0.5250,2.7972,0.0000
7920498,Point Lisas Nitrogen Limited BOD Meeting,Couva,,5,IIE BOD Meeting May 2022,Washington,DC,6861954,0.4057,Low,Hybrid,0.5363,2.5247,0.0000
7920499,WNFC Utah at San Diego - Week 8- 2026,,,1,Fleet Week San Diego,San Diego,CA,4047857,0.6352,Low,Hybrid (semantic-led),0.4179,3.7893,0.0000
7920499,WNFC Utah at San Diego - Week 8- 2026,,,2,Kia Nation Ehaam  San Diego Dec 2024,,,7727343,0.6241,Low,Hybrid (semantic-led),0.4636,3.2013,0.0000
7920499,WNFC Utah at San Diego - Week 8- 2026,,,3,San Diego State Football,San Diego,CA,6781714,0.6151,Low,Hybrid (semantic-led),0.3643,3.8197,0.0000
7920499,WNFC Utah at San Diego - Week 8- 2026,,,4,San Diego State University Football,San Diego,CA,294923,0.6089,Low,Hybrid (semantic-led),0.3923,3.5096,0.0000
7920499,WNFC Utah at San Diego - Week 8- 2026,,,5,San Diego State Univ Athletics Football Recruiting,San Diego,CA,2010930,0.6089,Low,Hybrid (semantic-led),0.4636,2.9197,0.0000
7920500,"RSS Travel, Shak Larson Group, San Jose, Jun 07",Addison,TX,1,"RSS Travel, Shak Larson Group, Mexico City, Aug 23",Addison,TX,7819306,0.8718,Good,Hybrid (semantic-led),0.7589,3.3203,1.0000
7920500,"RSS Travel, Shak Larson Group, San Jose, Jun 07",Addison,TX,2,Team Travel Source,Addison,TX,7000550,0.6016,Low,Hybrid (semantic-led),0.1338,3.1478,1.0000
7920500,"RSS Travel, Shak Larson Group, San Jose, Jun 07",Addison,TX,3,Traveling Teams Elite,Addison,TX,7678019,0.5893,Low,Hybrid (semantic-led),0.1119,3.1366,1.0000
7920500,"RSS Travel, Shak Larson Group, San Jose, Jun 07",Addison,TX,4,RSS Travel,Addison,TX,7749203,0.5769,Low,Hybrid (semantic-led),0.1562,3.0480,1.0000
7920500,"RSS Travel, Shak Larson Group, San Jose, Jun 07",Addison,TX,5,Preferred Travel Group,Addison,TX,7646012,0.5600,Low,Hybrid (semantic-led),0.0982,3.0357,1.0000
7920501,WSHA Symposium 2027,Seattle,WA,1,WSHA,Seattle,WA,2017405,0.7416,Medium,Hybrid (semantic-led),0.5250,3.3838,1.0000
7920501,WSHA Symposium 2027,Seattle,WA,2,UW Symposium,Seattle,WA,7016692,0.7413,Medium,Hybrid (semantic-led),0.5038,3.6010,1.0000
7920501,WSHA Symposium 2027,Seattle,WA,3,MIAHA Meetings 2023,Seattle,WA,7061458,0.6024,Low,Hybrid (semantic-led),0.2189,3.2838,1.0000
7920501,WSHA Symposium 2027,Seattle,WA,4,Bridge Conference 2024,Seattle,WA,7386797,0.5735,Low,Hybrid (semantic-led),0.1385,3.3581,1.0000
7920501,WSHA Symposium 2027,Seattle,WA,5,NW Chapter APDA Conference 2023,Seattle,WA,7127563,0.5616,Low,Hybrid (semantic-led),0.1531,3.4657,1.0000
7920502,WOCON,Myrtle Beach,SC,1,WOCAN,Washington,DC,2312719,0.5130,Low,Hybrid (semantic-led),0.3600,4.7149,0.0000
7920502,WOCON,Myrtle Beach,SC,2,WOCN,Mount Laurel,NJ,2490253,0.5105,Low,Hybrid (semantic-led),0.3750,4.4319,0.0000
7920502,WOCON,Myrtle Beach,SC,3,WOCN,Harrisburg,,5448836,0.5058,Low,Hybrid (semantic-led),0.3750,4.4319,0.0000
7920502,WOCON,Myrtle Beach,SC,4,WOCN,Baltimore,MD,5129617,0.5058,Low,Hybrid (semantic-led),0.3750,4.4319,0.0000
7920502,WOCON,Myrtle Beach,SC,5,WOCN,Tucson,AZ,4127896,0.5058,Low,Hybrid (semantic-led),0.3750,4.4319,0.0000
7920503,"RSS Travel, Shak Larson Group, Dallas, Jun 20",Addison,TX,1,"RSS Travel, Shak Larson Group, Mexico City, Aug 23",Addison,TX,7819306,0.8514,Good,Hybrid (semantic-led),0.7202,3.1843,1.0000
7920503,"RSS Travel, Shak Larson Group, Dallas, Jun 20",Addison,TX,2,Team Travel Source,Addison,TX,7000550,0.6096,Low,Hybrid (semantic-led),0.1429,3.1119,1.0000
7920503,"RSS Travel, Shak Larson Group, Dallas, Jun 20",Addison,TX,3,Traveling Teams Elite,Addison,TX,7678019,0.6072,Low,Hybrid (semantic-led),0.1190,3.2583,1.0000
7920503,"RSS Travel, Shak Larson Group, Dallas, Jun 20",Addison,TX,4,RSS Travel,Addison,TX,7749203,0.5947,Low,Hybrid (semantic-led),0.1764,3.1287,1.0000
7920503,"RSS Travel, Shak Larson Group, Dallas, Jun 20",Addison,TX,5,Competition Travel Group,Addison,TX,7663286,0.5590,Low,Hybrid (semantic-led),0.0916,2.9685,1.0000
7920504,Zenith Risk Strategies,Austin,TX,1,Asset Risk Management,Austin,TX,2689187,0.7379,Medium,Hybrid (semantic-led),0.5278,3.6565,1.0000
7920504,Zenith Risk Strategies,Austin,TX,2,Critical Risk Solution,Austin,TX,7694047,0.7306,Medium,Hybrid (semantic-led),0.5278,3.6443,1.0000
7920504,Zenith Risk Strategies,Austin,TX,3,Zenith American Solutions,Austin,TX,5197269,0.7055,Medium,Hybrid (semantic-led),0.5278,3.5872,1.0000
7920504,Zenith Risk Strategies,Austin,TX,4,The Risk Authority,Austin,TX,4044799,0.6664,Low,Hybrid (semantic-led),0.4798,2.9996,1.0000
7920504,Zenith Risk Strategies,Austin,TX,5,Dynamic Risk,The Woodlands,TX,2434501,0.5300,Low,Hybrid (semantic-led),0.4798,3.5176,0.4000
7920506,TEES - Energy Systems Laboratory,College Station,TX,1,Energy Systems Laboratory,College Station,TX,1083930,0.8906,Good,Hybrid (semantic-led),0.7670,4.7779,1.0000
7920506,TEES - Energy Systems Laboratory,College Station,TX,2,Texas A&M Energy Systems Laboratory,College Station,TX,685063,0.8310,Medium,Hybrid (semantic-led),0.7670,3.8127,1.0000
7920506,TEES - Energy Systems Laboratory,College Station,TX,3,Texas A&M Engineering Experiment Station (TEES),College Station,TX,3566812,0.5417,Low,Hybrid (semantic-led),0.1146,2.9566,1.0000
7920506,TEES - Energy Systems Laboratory,College Station,TX,4,TEEX Product Development Center,College Station,TX,5476219,0.5394,Low,Hybrid (semantic-led),0.1180,2.9937,1.0000
7920506,TEES - Energy Systems Laboratory,College Station,TX,5,XTO Energy Facilities,Fort Worth,TX,3837298,0.5300,Low,Hybrid (semantic-led),0.4432,3.1377,0.4000
7920509,Orion Financial,,,1,Orion Financial Group,Bemidji,MN,6806397,0.9094,Good,Hybrid,1.0000,5.7562,0.0000
7920509,Orion Financial,,,2,Orion Financial Group,Omaha,NE,6793734,0.9094,Good,Hybrid,1.0000,5.7562,0.0000
7920509,Orion Financial,,,3,Orion First Financial,Falls Church,VA,6916129,0.8958,Good,Hybrid (semantic-led),0.8636,6.1028,0.0000
7920509,Orion Financial,,,4,Orion First Financial,Gig Harbor,WA,2850400,0.8958,Good,Hybrid (semantic-led),0.8636,6.1028,0.0000
7920509,Orion Financial,,,5,"Orion First Financial, LLC",West Hollywood,CA,7195031,0.8954,Good,Hybrid,0.8636,4.7887,0.0000
7920510,Wahlstrom / Gillis,Salt Lake City,UT,1,Gillis,Kitchener,ON,5557071,0.5210,Low,Hybrid (semantic-led),0.5250,5.1906,0.0000
7920510,Wahlstrom / Gillis,Salt Lake City,UT,2,Gillis,Dallas,TX,6807940,0.5208,Low,Hybrid (semantic-led),0.5250,5.1906,0.0000
7920510,Wahlstrom / Gillis,Salt Lake City,UT,3,Gillis Center,Kansas City,MO,2111883,0.5205,Low,Hybrid (semantic-led),0.5038,3.9167,0.0000
7920510,Wahlstrom / Gillis,Salt Lake City,UT,4,H. Lewis Gillis,Montgomery,AL,1391622,0.5203,Low,Hybrid (semantic-led),0.5542,3.7077,0.0000
7920510,Wahlstrom / Gillis,Salt Lake City,UT,5,Gillis Company,Irvine,CA,6987703,0.5200,Low,Hybrid (semantic-led),0.5250,4.6417,0.0000
7920514,Wise Snacks,West Chester,PA,1,Wise Snacks,Berwick,PA,2414171,0.5300,Low,Exact + partial geo,1.0000,6.6643,0.4000
7920514,Wise Snacks,West Chester,PA,2,Perfect Snacks,Philadelphia,PA,6943646,0.5300,Low,Hybrid (semantic-led),0.7438,5.6566,0.4000
7920514,Wise Snacks,West Chester,PA,3,Utz Snacks,Hanover,PA,2352710,0.5300,Low,Hybrid,0.7438,4.7505,0.4000
7920514,Wise Snacks,West Chester,PA,4,Wise Snacks,Belleville,NJ,1326013,0.5200,Low,"Exact name, wrong office",1.0000,6.6643,0.0000
7920514,Wise Snacks,West Chester,PA,5,Wise Snacks,Kennesaw,GA,1869251,0.5200,Low,"Exact name, wrong office",1.0000,6.6643,0.0000
7920515,Vega,Burnaby,BC,1,Vega,Burnaby,BC,2227906,1.0000,High,Exact + location,1.0000,7.8849,1.0000
7920515,Vega,Burnaby,BC,2,Vega,Drive Burnaby,BC,3032492,0.9825,High,Exact + location,1.0000,7.8849,0.9169
7920515,Vega,Burnaby,BC,3,Vega Canada,Burnaby,BC,5448304,0.9710,High,Hybrid,0.8182,5.7189,1.0000
7920515,Vega,Burnaby,BC,4,Vega Canada,Drive Burnaby,BC,3892938,0.9545,High,Hybrid,0.8182,5.7189,0.9169
7920515,Vega,Burnaby,BC,5,Vega,North Vancouver,BC,3033991,0.5300,Low,Exact + partial geo,1.0000,7.8849,0.4000
7920518,"Procore Technologies, Inc. - Carpinteria, CA",Cincinnati,OH,1,ProCon Technologies Inc.,Akron,OH,4508665,0.5300,Low,Hybrid (semantic-led),0.4250,3.2893,0.4000
7920518,"Procore Technologies, Inc. - Carpinteria, CA",Cincinnati,OH,2,VITA Technologies,Twinsburg,OH,7068422,0.5300,Low,Hybrid (semantic-led),0.4000,2.8483,0.4000
7920518,"Procore Technologies, Inc. - Carpinteria, CA",Cincinnati,OH,3,CC Technologies,Dublin,OH,1539067,0.5300,Low,Hybrid (semantic-led),0.4000,2.6163,0.4000
7920518,"Procore Technologies, Inc. - Carpinteria, CA",Cincinnati,OH,4,C C TECHNOLOGIES,Dublin,OH,1526451,0.5300,Low,Hybrid (semantic-led),0.4000,2.7160,0.4000
7920518,"Procore Technologies, Inc. - Carpinteria, CA",Cincinnati,OH,5,PRO AMPAC,Cincinnati,OH,5610394,0.5273,Low,Hybrid (semantic-led),0.0732,2.7893,1.0000
7920519,SeaMeets Global Holdings Inaugural Black Tie Gala,Scottsdale,AZ,1,Celebrate Youth Gala,Scottsdale,AZ,3141739,0.5502,Low,Hybrid (semantic-led),0.1623,3.0675,1.0000
7920519,SeaMeets Global Holdings Inaugural Black Tie Gala,Scottsdale,AZ,2,Black Tie International New Year's Eve Gala,Washington,DC,4356099,0.5200,Low,Hybrid (semantic-led),0.6761,3.5591,0.0000
7920519,SeaMeets Global Holdings Inaugural Black Tie Gala,Scottsdale,AZ,3,1st Annual Black Tie Gala,Clinton,MD,4356110,0.5200,Low,Hybrid (semantic-led),0.6761,4.4581,0.0000
7920519,SeaMeets Global Holdings Inaugural Black Tie Gala,Scottsdale,AZ,4,Walk Among the Stars Black Tie Gala,Pontiac,MI,4005025,0.5200,Low,Hybrid,0.7438,3.1611,0.0000
7920519,SeaMeets Global Holdings Inaugural Black Tie Gala,Scottsdale,AZ,5,Black Tie International New Year's Eve Gala,,,4349823,0.5200,Low,Hybrid (semantic-led),0.6761,3.5591,0.0000
7920520,TOVC,,,1,TOVC Volleyball Club,,,7164166,0.8946,Good,Hybrid,0.7500,4.0465,0.0000
7920520,TOVC,,,2,TOVC Volleyball Club,Veda Alta,PR,7163913,0.8946,Good,Hybrid,0.7500,4.0465,0.0000
7920520,TOVC,,,3,OVC,,,3934808,0.6503,Low,Hybrid (semantic-led),0.3750,5.7048,0.0000
7920520,TOVC,,,4,OVC,FAIRFAX,VA,3042769,0.6503,Low,Hybrid (semantic-led),0.3750,5.7048,0.0000
7920520,TOVC,,,5,OVC,Washington,DC,2723456,0.6503,Low,Hybrid (semantic-led),0.3750,5.7048,0.0000
7920521,Winograd Group,,,1,Hope Winograd,Dunwoody,GA,2024454,0.8953,Good,Hybrid (semantic-led),0.8182,4.7583,0.0000
7920521,Winograd Group,,,2,Winograd Travel,Jersey City,NJ,1579355,0.8949,Good,Hybrid (semantic-led),0.8182,4.2423,0.0000
7920521,Winograd Group,,,3,Winograd Bar Mitzvah,Needham,MA,669372,0.8941,Good,Hybrid,0.7500,3.4078,0.0000
7920521,Winograd Group,,,4,Winograd World Travel,Jersey City,NJ,2217297,0.8941,Good,Hybrid (semantic-led),0.7500,3.6263,0.0000
7920521,Winograd Group,,,5,WINOGRAD WORLD VENTURES INC.,,,1092250,0.8940,Good,Hybrid,0.7500,3.3041,0.0000
7920524,Transworld,Saint Petersburg,FL,1,Transworld,,FL,1169248,0.9095,Good,Exact + partial geo,1.0000,7.0156,0.5500
7920524,Transworld,Saint Petersburg,FL,2,ReWorld,Saint Petersburg,FL,7632898,0.6555,Low,Hybrid (semantic-led),0.3176,4.7455,1.0000
7920524,Transworld,Saint Petersburg,FL,3,Signworld,Saint Petersburg,FL,5114795,0.6110,Low,Hybrid (semantic-led),0.2842,3.8321,1.0000
7920524,Transworld,Saint Petersburg,FL,4,TransWorld,Tampa,FL,406510,0.5300,Low,Exact + partial geo,1.0000,7.0156,0.4000
7920524,Transworld,Saint Petersburg,FL,5,TransWorld,West Palm Beach,FL,2957729,0.5300,Low,Exact + partial geo,1.0000,7.0156,0.4000
7920527,Printing Packaging & Production Workers Union of North America (PPPWU),Silver Spring,MD,1,Packaging Distributors of America,Bethesda,MD,6217341,0.5300,Low,Hybrid (semantic-led),0.2667,3.9382,0.4000
7920527,Printing Packaging & Production Workers Union of North America (PPPWU),Silver Spring,MD,2,Industrial Packaging Alliance of North America,Washington,DC,665268,0.5197,Low,Hybrid (semantic-led),0.4167,3.8568,0.0000
7920527,Printing Packaging & Production Workers Union of North America (PPPWU),Silver Spring,MD,3,"Packaging Distributors of America, Incorporated",Bethesda,MD,5178116,0.5126,Low,Hybrid (semantic-led),0.2667,3.3478,0.4000
7920527,Printing Packaging & Production Workers Union of North America (PPPWU),Silver Spring,MD,4,North American Specialty Printing Manufacturing Association,Kansas City,MO,1817987,0.5103,Low,Hybrid (semantic-led),0.3958,3.7522,0.0000
7920527,Printing Packaging & Production Workers Union of North America (PPPWU),Silver Spring,MD,5,Women in 3D Printing North America,Long Beach,CA,4758719,0.5090,Low,Hybrid (semantic-led),0.4514,3.4349,0.0000
7920529,Williams Family Network,,,1,Williams Family Trip,,,2975189,0.8665,Good,Hybrid,0.8097,4.9859,0.0000
7920529,Williams Family Network,,,2,Williams Family Gathering,Port Orange,FL,688239,0.8663,Good,Hybrid,0.8097,4.8641,0.0000
7920529,Williams Family Network,,,3,Williams Family Circle,Aiken,SC,3190039,0.8660,Good,Hybrid,0.8097,4.7132,0.0000
7920529,Williams Family Network,,,4,Williams Family Outing,Highland Park,MI,6527416,0.8657,Good,Hybrid,0.8097,4.6842,0.0000
7920529,Williams Family Network,,,5,Williams Family Reunion,,,398488,0.8654,Good,Hybrid,0.8097,4.6126,0.0000
7920530,Wood Partners,Winter Park,FL,1,Wood Partners,Winter Park,FL,6839334,1.0000,High,Exact + location,1.0000,7.1183,1.0000
7920530,Wood Partners,Winter Park,FL,2,Wood Partners,Orlando,FL,4111415,0.5300,Low,Exact + partial geo,1.0000,7.1183,0.4000
7920530,Wood Partners,Winter Park,FL,3,Wood Partners,Boca Raton,FL,3610439,0.5300,Low,Exact + partial geo,1.0000,7.1183,0.4000
7920530,Wood Partners,Winter Park,FL,4,Wood Partners,West Palm Beach,FL,4329741,0.5300,Low,Exact + partial geo,1.0000,7.1183,0.4000
7920530,Wood Partners,Winter Park,FL,5,Don Wood Inc,ORLANDO,FL,7689813,0.5300,Low,Hybrid,0.8500,4.7037,0.4000
7920531,Sofia Hernandez,,,1,Nina Hernandez,,,6279752,0.8268,Medium,Hybrid (semantic-led),0.7438,5.9570,0.0000
7920531,Sofia Hernandez,,,2,Jessica Hernandez,Woodland,,3709008,0.8248,Medium,Hybrid (semantic-led),0.7438,5.8895,0.0000
7920531,Sofia Hernandez,,,3,Jessica Hernandez,Piano,,4020032,0.8248,Medium,Hybrid (semantic-led),0.7438,5.8895,0.0000
7920531,Sofia Hernandez,,,4,Jessica Hernandez,Bengaluru,,3824833,0.8248,Medium,Hybrid (semantic-led),0.7438,5.8895,0.0000
7920531,Sofia Hernandez,,,5,Jessica Hernandez,Plano,,3968955,0.8248,Medium,Hybrid (semantic-led),0.7438,5.8895,0.0000
